8473463,2,164,11,37,48
8473463,10,327,52,70,122
8478439,4,418,107,157,264
8471685,26,728,201,426,627
8480011,19,46,5,6,11
8480829,8,171,22,40,62
8480829,12,63,11,15,26
8480833,3,20,2,2,4
8481522,54,13,0,1,1
8481522,7,40,7,12,19
8475184,3,646,226,190,416
8471276,6,585,134,320,454
8476792,19,108,10,57,67
8476792,6,521,67,269,336
8477330,16,194,59,51,110
8480901,6,75,7,8,15
8480901,55,15,2,2,4
8478567,29,149,5,24,29
8476967,8,215,11,34,45
8476967,22,9,1,3,4
8476967,20,101,2,9,11
8475179,1,38,0,2,2
8475179,22,10,0,2,2
8475179,30,69,5,16,21
8475179,52,170,5,22,27
8475179,7,47,2,3,5
8475179,13,262,15,53,68
8479316,18,110,22,17,39
8479316,30,131,23,29,52
8479511,1,99,14,25,39
8479511,12,11,0,0,0
8480845,26,58,6,7,13
8476374,6,270,24,44,68
8476374,29,72,12,16,28
8480798,16,113,14,20,34
8475744,15,589,152,336,488
8478430,20,159,13,30,43
8479385,19,163,42,70,112
8480769,25,33,5,0,5
8478099,28,360,65,118,183
8479550,4,5,0,0,0
8478043,5,94,6,15,21
8478043,16,36,5,3,8
8482109,3,127,27,19,46
8478021,22,57,0,6,6
8478021,8,1,0,0,0
8479339,29,99,35,39,74
8479339,52,306,140,110,250
8477996,13,84,4,7,11
8477996,23,66,7,8,15
8476455,21,656,226,293,519
8477946,17,500,147,210,357
8476457,22,329,16,52,68
8476457,55,72,6,13,19
8476457,1,209,7,44,51
8478491,24,165,3,21,24
8475728,53,81,14,15,29
8475728,15,4,0,1,1
8475728,7,392,38,59,97
8475728,30,1,0,0,0
8476872,4,431,64,91,155
8478468,6,76,3,8,11
8478468,55,53,1,5,6
8478468,18,10,1,0,1
8477508,7,71,10,9,19
8477508,6,77,10,9,19
8477508,20,70,3,12,15
8477508,9,176,12,24,36
8475181,2,518,45,198,243
8475181,17,55,1,15,16
8475181,19,11,2,5,7
8475181,16,130,13,36,49
8475314,2,585,209,152,361
8477476,8,396,74,75,149
8477476,21,6,1,0,1
8482247,29,17,0,3,3
8482247,10,9,0,3,3
8476410,20,38,6,3,9
8476410,12,7,1,2,3
8476410,23,85,17,20,37
8476410,10,84,14,14,28
8477962,3,109,11,20,31
8477962,26,64,10,5,15
8477962,52,53,10,2,12
8481077,28,58,4,11,15
8481105,8,6,0,0,0
8471724,5,583,102,371,473
8479968,24,33,5,4,9
8479968,3,46,2,6,8
8477343,18,2,0,1,1
8477343,6,2,0,0,0
8477343,15,8,1,1,2
8473453,52,56,5,5,10
8473453,20,72,6,9,15
8473453,26,519,63,77,140
8480043,10,65,3,18,21
8479986,23,7,0,0,0
8479986,55,16,1,4,5
8478067,4,254,49,46,95
8476902,25,431,36,103,139
8479324,3,186,6,39,45
8477496,20,279,113,139,252
8477496,12,374,64,124,188
8476854,24,581,57,164,221
8476854,6,7,0,4,4
8480944,6,41,3,3,6
8480944,10,61,1,11,12
8480944,52,4,0,1,1
8480184,17,83,1,15,16
8481481,26,169,17,35,52
8479367,23,9,0,0,0
8479066,13,85,11,10,21
8479066,20,11,0,1,1
8478904,12,106,9,11,20
8476392,52,531,79,87,166
8473473,20,196,28,35,63
8473473,22,243,39,65,104
8473473,26,81,20,35,55
8473473,6,207,49,81,130
8479644,26,64,10,7,17
8479644,18,20,3,3,6
8480806,24,143,22,22,44
8480185,13,112,12,18,30
8480185,12,8,0,1,1
8480950,53,180,1,18,19
8480950,10,21,0,1,1
8476874,26,100,1,10,11
8476874,16,65,4,13,17
8476874,5,362,25,82,107
8477073,26,118,6,11,17
8477073,21,54,2,3,5
8479439,21,40,1,8,9
8479439,13,2,1,0,1
8476907,19,115,11,8,19
8479772,23,55,6,3,9
8479772,4,66,2,5,7
8477974,29,26,0,1,1
8477974,7,1,0,0,0
8482067,20,8,1,2,3
8477492,21,629,236,401,637
8479372,24,73,5,13,18
8477544,15,2,0,0,0
8480069,21,169,45,126,171
8471215,5,550,233,381,614
8477391,18,1,0,1,1
8477391,7,1,0,0,0
8479573,1,33,6,3,9
8479573,21,18,0,0,0
8478233,20,250,73,52,125
8476312,24,453,26,87,113
8476312,21,12,1,2,3
8477511,17,302,95,99,194
8477511,15,41,11,12,23
8473419,6,692,301,389,690
8476539,54,347,120,164,284
8476539,13,75,30,21,51
8476539,14,47,8,11,19
8476539,29,2,0,0,0
8478975,13,80,17,33,50
8478975,10,4,0,1,1
8478507,5,181,10,53,63
8466139,28,490,135,146,281
8466139,5,8,1,1,2
8466139,10,164,43,41,84
8478483,10,418,134,314,448
8474034,14,190,22,42,64
8474034,19,74,10,18,28
8474034,22,154,49,37,86
8474034,1,17,3,10,13
8474034,24,202,26,53,79
8474709,2,521,50,47,97
8474709,10,132,8,13,21
8474166,54,80,11,33,44
8474166,26,482,51,119,170
8476921,12,221,25,37,62
8476921,53,247,26,39,65
8476875,5,110,16,28,44
8476875,13,299,33,58,91
8476870,29,27,3,1,4
8476870,21,1,0,0,0
8476870,54,8,0,1,1
8476870,1,44,3,2,5
8476870,8,12,0,1,1
8479318,10,401,257,193,450
8476429,2,346,19,68,87
8479933,30,17,2,1,3
8479933,4,25,6,0,6
8479933,24,9,2,0,2
8479325,6,304,32,142,174
8476931,7,353,18,59,77
8476931,16,65,3,15,18
8477955,5,141,39,45,84
8477955,55,64,25,16,41
8477955,13,143,18,35,53
8477955,23,69,9,9,18
8477446,18,52,7,7,14
8477446,8,69,2,6,8
8476323,12,12,2,1,3
8476323,55,10,0,0,0
8476323,9,71,6,4,10
8478402,22,479,237,445,682
8474151,14,257,19,76,95
8474151,3,394,43,154,197
8476934,12,345,51,55,106
8476934,5,56,11,7,18
8475735,6,5,1,0,1
8475735,3,94,7,7,14
8475735,12,41,6,5,11
8475735,5,26,2,2,4
8475735,13,46,5,3,8
8475735,14,15,0,1,1
8475735,10,4,0,0,0
8479415,1,152,15,21,36
8480802,22,72,8,11,19
8481580,15,67,9,9,18
8475188,54,329,16,48,64
8475188,26,201,6,36,42
8475188,7,12,0,0,0
8477126,21,35,0,5,5
8477126,23,59,4,4,8
8477126,3,6,1,1,2
8477126,5,48,5,5,10
8478414,28,383,119,139,258
8478467,28,46,2,5,7
8478447,1,31,3,9,12
8478447,28,9,1,2,3
8478447,53,1,0,0,0
8477541,30,5,0,0,0
8477541,1,10,1,3,4
8477541,53,10,0,0,0
8475750,17,36,0,5,5
8475750,8,13,0,0,0
8475750,30,63,4,14,18
8475750,54,140,6,19,25
8475750,1,216,6,30,36
8479376,8,185,4,30,34
8479376,9,49,1,8,9
8482063,23,15,0,0,0
8478136,28,59,3,9,12
8478136,30,10,1,2,3
8479387,21,3,0,0,0
8481624,10,136,30,34,64
8478859,19,87,4,11,15
8477947,24,73,15,21,36
8477947,29,116,20,22,42
8476525,7,137,7,30,37
8476525,54,147,13,57,70
8476525,6,103,9,20,29
8476468,23,193,71,132,203
8476468,14,94,23,42,65
8476468,3,341,72,100,172
8480817,3,126,11,18,29
8476191,6,352,13,58,71
8480070,16,47,3,5,8
8479999,7,187,31,46,77
8477497,20,656,212,250,462
8477986,7,112,13,29,42
8477986,13,83,11,24,35
8477986,24,169,16,47,63
8475186,6,97,6,13,19
8475186,1,217,23,36,59
8475186,3,125,6,21,27
8475186,53,19,1,4,5
8475186,29,17,0,1,1
8479675,26,145,27,45,72
8479675,10,52,5,8,13
8477502,4,29,1,0,1
8477504,52,415,39,123,162
8477353,23,196,28,22,50
8477353,3,9,0,0,0
8477353,29,31,3,2,5
8477353,16,33,4,3,7
8476473,16,293,19,52,71
8476473,53,258,13,36,49
8479419,7,21,2,4,6
8476850,1,48,0,14,14
8476850,21,37,0,4,4
8476850,29,347,15,95,110
8474162,10,180,18,61,79
8474162,26,485,51,161,212
8479026,4,115,6,23,29
8479026,18,27,1,3,4
8474574,23,196,13,45,58
8474574,52,270,29,85,114
8474574,7,148,16,27,43
8476480,17,113,21,21,42
8476480,25,10,1,2,3
8476480,9,54,13,12,25
8476480,21,9,4,2,6
8476480,3,99,13,22,35
8476480,14,263,53,70,123
8474062,29,179,10,23,33
8474062,53,24,0,4,4
8474062,52,15,0,0,0
8474062,14,10,0,0,0
8474062,6,157,22,36,58
8474062,12,237,31,49,80
8471707,22,84,24,17,41
8471707,19,19,2,2,4
8471707,20,63,7,12,19
8471707,54,71,25,19,44
8471707,18,219,77,59,136
8471707,5,99,48,49,97
8480039,12,194,44,70,114
8475754,2,666,201,179,380
8475747,17,103,3,14,17
8475747,21,155,5,22,27
8475747,3,57,2,3,5
8475747,25,108,0,14,14
8474604,53,25,0,1,1
8474604,15,18,0,3,3
8474604,2,20,1,2,3
8476300,20,38,0,4,4
8476300,14,119,8,20,28
8476300,8,13,1,4,5
8481618,21,68,12,19,31
8477501,21,173,42,47,89
8477501,25,223,23,51,74
8475799,12,225,67,65,132
8475799,30,434,110,118,228
8470144,17,319,48,76,124
8470144,2,287,65,117,182
8476442,28,308,38,52,90
8476442,21,251,34,47,81
8478915,52,54,2,8,10
8478915,8,13,0,6,6
8476474,28,39,6,2,8
8476474,10,1,0,0,0
8476474,12,2,0,0,0
8476474,5,6,1,0,1
8476474,1,145,22,21,43
8476474,24,14,2,0,2
8475807,20,44,1,6,7
8475807,6,118,11,8,19
8475807,12,228,19,24,43
8475807,16,54,1,5,6
8480064,9,115,49,34,83
8477931,54,240,31,34,65
8477931,6,66,3,13,16
8477931,17,17,1,0,1
8476454,22,648,177,293,470
8477498,22,472,53,137,190
8478906,13,31,0,11,11
8478906,29,244,17,43,60
8481638,22,42,3,6,9
8477939,10,429,131,200,331
8477070,21,12,0,3,3
8477070,53,37,2,1,3
8477070,15,17,1,1,2
8482055,5,32,3,3,6
8481186,21,115,11,17,28
8475158,19,277,81,158,239
8475158,7,224,65,111,176
8475158,21,191,51,88,139
8477851,53,172,10,34,44
8477851,17,40,2,6,8
8477851,16,55,5,10,15
8477851,22,25,0,6,6
8473449,7,374,77,114,191
8473449,2,258,71,137,208
8476467,25,286,16,31,47
8476467,55,62,1,14,15
8476467,5,83,8,17,25
8479671,18,46,3,4,7
8478109,7,180,53,64,117
8475200,15,575,53,160,213
8471698,15,447,158,163,321
8471698,19,181,47,88,135
8476443,8,37,0,5,5
8476443,17,141,5,18,23
8471214,15,714,436,288,724
8474157,54,215,94,93,187
8474157,8,424,173,161,334
8476419,2,130,31,34,65
8476419,9,428,87,95,182
8476292,14,618,141,272,413
8475151,1,397,140,126,266
8475151,2,75,16,17,33
8475151,24,170,38,43,81
8478550,3,179,70,171,241
8478550,29,160,55,114,169
8478550,16,162,61,90,151
8475209,15,95,12,19,31
8475209,17,12,1,3,4
8475209,2,4,0,1,1
8475209,53,110,22,30,52
8475209,16,149,34,34,68
8475209,10,76,11,6,17
8475209,14,75,8,14,22
8476975,12,38,3,4,7
8476975,9,9,1,0,1
8476975,8,24,0,2,2
8476975,14,377,47,38,85
8476892,19,488,47,153,200
8470610,30,558,199,201,400
8470610,2,71,11,18,29
8482369,28,4,0,0,0
8477956,6,507,238,260,498
8474688,21,8,0,0,0
8474688,30,103,1,11,12
8474688,28,2,0,1,1
8474688,24,10,1,1,2
8474688,25,85,1,15,16
8474688,8,82,2,11,13
8479974,4,197,30,40,70
8479974,54,25,2,5,7
8477426,9,227,29,37,66
8477426,14,11,2,5,7
8470794,25,195,66,88,154
8470794,28,532,221,235,456
8476871,23,207,54,55,109
8476871,5,44,9,5,14
8476871,26,325,69,75,144
8476285,9,14,0,3,3
8476285,19,5,0,1,1
8476285,8,44,3,7,10
8476285,14,20,3,4,7
8478967,53,15,1,2,3
8478967,28,28,0,2,2
8479369,29,106,2,18,20
8476917,2,370,19,83,102
8473618,52,455,88,142,230
8473618,8,20,3,3,6
8473618,24,69,18,25,43
8473618,15,39,6,11,17
8474102,19,372,118,167,285
8474102,54,70,16,50,66
8474102,5,86,16,22,38
8474102,24,28,8,12,20
8474102,22,116,33,43,76
8470621,8,49,9,12,21
8470621,14,72,17,18,35
8470621,25,57,5,16,21
8470621,24,458,167,180,347
8477488,12,466,31,121,152
8477464,10,28,1,4,5
8477464,23,13,0,1,1
8477464,52,108,5,18,23
8473507,8,499,68,171,239
8473507,22,187,14,30,44
8480012,23,236,90,119,209
8477969,5,239,7,59,66
8477969,24,49,1,9,10
8479547,20,1,0,0,0
8474565,54,112,20,43,63
8474565,19,581,85,268,353
8479516,15,3,1,0,1
8477314,15,2,0,0,0
8481596,9,17,1,7,8
8480145,52,194,12,96,108
8480145,3,101,7,33,40
8475204,16,30,6,5,11
8475204,54,49,15,8,23
8475204,3,60,8,10,18
8475204,13,122,40,22,62
8475204,24,9,3,2,5
8479514,18,11,0,2,2
8479514,8,37,7,15,22
8479514,30,20,6,5,11
8475752,53,38,6,5,11
8475752,20,25,0,2,2
8475752,8,6,0,1,1
8475752,4,63,8,12,20
8475752,25,127,22,17,39
8475752,22,58,11,3,14
8478040,19,6,0,0,0
8478040,52,16,0,0,0
8478010,14,409,166,199,365
8477359,52,120,5,14,19
8477359,23,40,1,2,3
8475613,4,6,1,1,2
8475613,30,297,9,25,34
8475613,19,1,0,0,0
8478500,4,440,58,126,184
8479344,22,253,45,51,96
8477506,2,336,36,105,141
8475796,25,36,3,1,4
8475796,7,192,8,30,38
8475796,13,292,17,45,62
8471228,25,288,79,132,211
8471228,8,76,18,36,54
8481479,23,3,0,1,1
8477290,4,504,81,79,160
8477290,15,10,1,2,3
8477290,25,66,6,9,15
8476483,24,550,154,185,339
8476483,5,11,3,5,8
8478420,21,402,164,238,402
8476437,30,149,22,30,52
8476437,55,8,1,1,2
8476437,12,339,63,100,163
8479992,17,172,23,30,53
8480056,23,17,1,2,3
8476415,30,28,0,4,4
8476415,13,33,2,1,3
8471817,54,209,18,24,42
8471817,3,61,3,8,11
8471817,5,58,4,4,8
8471817,19,331,22,21,43
8480831,16,9,0,0,0
8476422,9,70,1,30,31
8476422,6,78,4,19,23
8476422,8,90,3,20,23
8476422,30,84,4,14,18
8477933,7,454,134,161,295
8477933,13,69,27,44,71
8480776,12,3,0,0,0
8480776,23,1,0,0,0
8480776,26,7,0,0,0
8479252,21,18,0,3,3
8479252,17,5,0,0,0
8479462,3,4,0,1,1
8482179,3,1,0,1,1
8470755,18,17,1,3,4
8470755,20,27,2,2,4
8470755,23,126,20,26,46
8470755,53,299,44,49,93
8470755,26,16,1,5,6
8476356,7,44,5,2,7
8476356,20,55,4,6,10
8476356,22,67,0,11,11
8476356,53,292,51,60,111
8476356,26,20,4,2,6
8476853,10,644,69,297,366
8480945,5,80,3,10,13
8474736,20,23,3,2,5
8474736,18,23,1,2,3
8474736,53,53,5,2,7
8474736,6,52,1,2,3
8474736,4,157,6,9,15
8477499,7,542,46,199,245
8477499,4,65,2,14,16
8476439,20,66,6,4,10
8476439,6,27,2,4,6
8476439,25,241,33,21,54
8477941,6,63,16,12,28
8477941,10,33,2,7,9
8477941,53,20,8,3,11
8477941,24,287,43,66,109
8480027,25,118,51,62,113
8481582,10,15,1,1,2
8477210,20,14,1,0,1
8477210,24,30,1,5,6
8477210,9,7,1,1,2
8480762,29,178,24,31,55
8478542,5,116,26,31,57
8478542,7,192,26,45,71
8481014,8,124,4,14,18
8479291,3,106,14,11,25
8479291,1,95,10,9,19
8478458,29,120,27,43,70
8478458,52,180,26,41,67
8474849,23,141,17,31,48
8474849,53,47,3,3,6
8474849,25,413,64,77,141
8477240,24,152,15,30,45
8477240,17,26,4,2,6
8477240,5,71,5,7,12
8478911,26,199,9,42,51
8478462,54,147,24,34,58
8478462,12,7,0,0,0
8477244,5,224,10,25,35
8477244,7,33,0,2,2
8481626,7,35,7,3,10
8471729,22,332,8,65,73
8471729,20,198,15,63,78
8471729,25,11,0,4,4
8471729,19,33,1,6,7
8479466,22,59,0,7,7
8475810,5,416,124,146,270
8480172,14,150,4,30,34
8480172,16,80,8,18,26
8480008,20,28,5,5,10
8471676,17,33,7,7,14
8471676,9,455,107,159,266
8471676,24,46,11,19,30
8478585,20,192,25,55,80
8478585,22,66,8,11,19
8478585,12,153,28,41,69
8477046,12,4,0,0,0
8477046,26,35,1,4,5
8477046,28,106,3,16,19
8480221,26,1,0,0,0
8476438,21,44,15,9,24
8476438,19,68,20,23,43
8476438,16,426,114,127,241
8476438,29,160,55,51,106
8477149,10,1,0,0,0
8477149,9,39,2,4,6
8480807,7,47,0,11,11
8480873,10,88,6,22,28
8477482,19,183,36,35,71
8477482,9,62,9,8,17
8477482,52,11,0,3,3
8477482,15,26,2,1,3
8477948,4,325,29,85,114
8477463,19,3,0,1,1
8477463,18,2,0,0,0
8477463,1,114,5,16,21
8475233,29,566,39,117,156
8475233,14,14,0,0,0
8475233,8,53,3,11,14
8474579,18,1,0,0,0
8474579,52,44,2,8,10
8474579,2,9,0,1,1
8474579,54,30,2,12,14
8474579,23,199,7,25,32
8474579,24,71,2,12,14
8474618,19,121,5,17,22
8474618,7,176,14,30,44
8474618,8,20,1,2,3
8474618,30,290,24,51,75
8474098,5,46,5,5,10
8474098,22,35,2,3,5
8474098,13,284,31,48,79
8474098,25,169,28,34,62
8476460,52,635,229,347,576
8475170,19,337,107,162,269
8475170,4,370,97,131,228
8474568,14,63,3,4,7
8474568,23,75,4,13,17
8474568,24,8,0,0,0
8474568,53,142,2,13,15
8474568,26,43,2,9,11
8474568,4,213,12,30,42
8477951,53,192,48,93,141
8477951,16,162,29,62,91
8477220,23,54,5,10,15
8477220,52,70,4,28,32
8477220,54,196,21,76,97
8477220,15,200,8,35,43
8474602,15,110,5,37,42
8474602,5,234,22,91,113
8474602,22,248,28,73,101
8475768,19,553,152,230,382
8475768,55,37,8,15,23
8475794,25,612,247,314,561
8475794,6,48,16,16,32
8471284,25,134,6,11,17
8471284,22,221,14,63,77
8471284,12,131,13,50,63
8471284,26,16,1,3,4
8471284,7,37,2,10,12
8478485,6,14,1,2,3
8479410,14,348,35,135,170
8479410,8,4,0,0,0
8476923,1,556,50,175,225
8475958,15,17,2,4,6
8475958,13,29,2,5,7
8475958,24,10,0,2,2
8475958,21,9,0,1,1
8481068,1,120,36,34,70
8474031,24,129,10,37,47
8474031,14,70,8,26,34
8474031,3,119,7,44,51
8474031,19,318,48,150,198
8474031,15,19,2,12,14
8476381,16,325,63,65,128
8476381,8,182,41,55,96
8475772,7,53,4,9,13
8475772,55,59,2,11,13
8475772,22,66,8,7,15
8475772,5,122,18,23,41
8475772,13,33,2,8,10
8475772,17,291,38,60,98
8477839,15,114,30,28,58
8477839,7,133,23,30,53
8477839,5,192,49,48,97
8480748,21,27,1,4,5
8480748,24,60,6,7,13
8478949,29,11,0,1,1
8478949,18,1,0,0,0
8476913,22,84,10,10,20
8476913,24,73,9,13,22
8476913,29,6,1,1,2
8476913,25,209,29,53,82
8475213,12,4,0,0,0
8475213,23,14,0,2,2
8475213,20,13,1,3,4
8475213,13,67,8,12,20
8478399,1,78,1,13,14
8478399,15,97,2,11,13
8478106,54,6,2,0,2
8478106,21,5,0,1,1
8478106,16,47,1,13,14
8475164,24,610,141,168,309
8475164,9,48,10,9,19
8480160,28,164,6,20,26
8474190,10,103,12,12,24
8474190,1,61,8,16,24
8474190,7,7,0,1,1
8474190,4,502,175,154,329
8474190,18,17,1,2,3
8478866,20,11,0,0,0
8478866,5,228,22,51,73
8478866,24,9,0,3,3
8476925,18,445,60,74,134
8475784,7,266,91,63,154
8475784,12,433,153,119,272
8476869,12,132,11,30,41
8476869,3,307,25,87,112
8476958,12,500,35,169,204
8474090,3,235,14,29,43
8474090,12,38,3,2,5
8474090,17,277,14,46,60
8480083,7,14,2,1,3
8480083,12,1,0,0,0
8482062,18,9,0,0,0
8475225,6,118,29,35,64
8475225,18,589,148,146,294
8476966,14,8,1,3,4
8476966,17,3,0,1,1
8476966,25,77,11,9,20
8476966,6,3,0,0,0
8479379,17,83,7,7,14
8475191,54,321,98,132,230
8475191,13,162,40,47,87
8475191,6,163,33,58,91
8475191,25,37,3,6,9
8480883,1,107,7,35,42
8471262,16,34,7,8,15
8471262,21,332,57,96,153
8471262,53,70,17,18,35
8471262,6,161,29,65,94
8481599,53,17,1,1,2
8475834,28,226,31,33,64
8477369,30,108,8,23,31
8477369,55,54,9,10,19
8469455,10,175,29,47,76
8469455,25,379,81,147,228
8469455,9,80,25,46,71
8478466,15,89,21,13,34
8478466,55,9,3,0,3
8478466,24,55,15,6,21
8478466,5,42,4,5,9
8474716,30,640,89,217,306
8470595,7,32,3,7,10
8470595,8,21,2,1,3
8470595,30,311,111,129,240
8470595,12,267,72,129,201
8470595,3,20,3,3,6
8473533,12,654,134,224,358
8471686,17,119,6,20,26
8471686,3,525,21,81,102
8474564,14,587,292,325,617
8479378,52,92,2,15,17
8471669,52,138,37,45,82
8471669,54,121,30,50,80
8471669,19,267,56,119,175
8471669,21,111,34,50,84
8479442,17,60,4,9,13
8479442,26,10,0,0,0
8479442,23,286,11,64,75
8479351,24,190,24,39,63
8479546,6,22,2,4,6
8478831,29,71,11,9,20
8474613,9,20,1,5,6
8474613,12,54,8,8,16
8474613,53,224,39,80,119
8474613,3,351,90,174,264
8478477,14,45,3,4,7
8478477,17,17,0,5,5
8476905,54,162,39,75,114
8476905,15,168,14,19,33
8479388,16,57,2,10,12
8479388,13,43,0,5,5
8475913,54,166,55,108,163
8475913,9,366,123,188,311
8474628,20,178,11,26,37
8474628,53,311,23,70,93
8471873,13,107,8,20,28
8471873,53,64,5,12,17
8471873,14,355,29,101,130
8471873,3,129,5,15,20
8480467,26,21,0,3,3
8478440,16,215,58,91,149
8478440,53,48,7,9,16
8476458,3,254,67,121,188
8476458,22,100,14,22,36
8476458,2,258,45,81,126
8480226,1,25,2,1,3
8480226,25,10,1,2,3
8480021,6,36,1,6,7
8481477,30,111,20,16,36
8481477,21,11,0,2,2
8482116,9,122,27,46,73
8474056,1,181,17,41,58
8474056,18,211,35,95,130
8474056,8,274,42,160,202
8476897,19,242,35,48,83
8476897,17,10,2,2,4
8476897,5,28,1,3,4
8480965,28,51,4,11,15
8480201,4,2,0,0,0
8480459,16,55,14,13,27
8480459,17,72,13,19,32
8470600,30,656,55,314,369
8470600,25,72,7,24,31
8474091,23,275,54,50,104
8474091,5,209,45,33,78
8480018,8,200,47,90,137
8480830,12,275,87,117,204
8478431,17,41,5,7,12
8478431,52,64,7,12,19
8479293,5,100,18,23,41
8479293,55,30,9,6,15
8479293,52,195,24,27,51
8475690,20,128,7,29,36
8475690,23,460,22,93,115
8475765,19,596,244,263,507
8475193,8,198,57,92,149
8475193,1,69,14,15,29
8475193,17,398,114,107,221
8475193,54,20,4,2,6
8475166,10,272,118,149,267
8475166,2,426,188,231,419
8476807,1,41,1,5,6
8476807,18,8,0,3,3
8476807,7,19,0,0,0
8476807,12,45,0,6,6
8476807,28,60,3,11,14
8476882,12,402,98,220,318
8476882,16,115,17,27,44
8478873,24,196,47,59,106
8480074,29,123,22,27,49
8477447,54,333,50,146,196
8477447,24,53,5,12,17
8478049,14,5,0,0,0
8480023,19,231,40,112,152
8470775,52,44,2,3,5
8470775,4,31,1,3,4
8470775,8,88,5,16,21
8470775,26,79,5,7,12
8470775,9,43,4,7,11
8470775,24,159,9,17,26
8470775,14,126,16,15,31
8479420,7,174,47,37,84
8479420,19,41,3,6,9
8481740,1,9,0,1,1
8466138,10,44,5,15,20
8466138,13,30,5,4,9
8466138,28,559,96,335,431
8476919,9,268,32,89,121
8476919,28,284,41,63,104
8478857,2,1,0,0,0
8478857,10,39,4,5,9
8478857,17,5,0,0,0
8479982,21,33,0,7,7
8479982,53,6,0,0,0
8475797,6,14,0,1,1
8475797,18,35,1,4,5
8475797,3,7,1,0,1
8475797,53,7,0,0,0
8475797,8,46,0,6,6
8480015,13,94,14,19,33
8480015,4,11,2,1,3
8480801,9,267,86,95,181
8479314,20,421,144,223,367
8478038,21,114,22,63,85
8478038,2,116,11,35,46
8475726,8,89,37,33,70
8475726,20,27,11,9,20
8475726,26,515,139,151,290
8475726,23,10,6,4,10
8480009,18,115,21,24,45
8476952,52,71,6,7,13
8476952,13,46,4,7,11
8476952,21,39,1,2,3
8478508,18,136,24,17,41
8476389,12,127,37,55,92
8476389,13,420,111,171,282
8476885,3,181,19,55,74
8476885,52,408,42,137,179
8480384,28,19,0,5,5
8480384,55,8,0,0,0
8477949,54,249,61,78,139
8477949,7,42,10,23,33
8477949,30,6,0,0,0
8474068,22,50,3,6,9
8474068,18,182,29,67,96
8474068,9,358,105,140,245
8479358,4,22,1,0,1
8480001,6,31,0,6,6
8480001,24,7,0,2,2
8479976,20,82,3,13,16
8474037,4,260,81,81,162
8474037,10,413,154,140,294
8477845,15,82,2,15,17
8477845,12,206,7,31,38
8477845,16,158,8,23,31
8475222,1,184,14,60,74
8475222,25,9,0,0,0
8475222,24,280,33,93,126
8478366,13,271,73,53,126
8478366,3,13,6,3,9
8478366,6,108,20,11,31
8480813,17,61,8,7,15
8477409,13,114,40,48,88
8477409,14,52,9,4,13
8480005,52,70,2,3,5
8476918,10,30,5,2,7
8476918,23,20,0,3,3
8476918,1,66,7,7,14
8476918,7,64,9,11,20
8476918,3,240,50,40,90
8479705,28,41,3,2,5
8480014,26,85,16,17,33
8477937,23,317,55,45,100
8471709,28,679,54,159,213
8480186,14,28,3,3,6
8480186,24,18,4,4,8
8474161,4,649,159,396,555
8474161,29,70,5,47,52
8477944,15,284,76,81,157
8477944,17,27,18,7,25
8478455,26,171,22,18,40
8475780,6,184,20,14,34
8475780,24,133,12,12,24
8475780,2,15,1,0,1
8475780,21,26,4,0,4
8480789,2,118,25,20,45
8478069,14,1,0,0,0
8477573,19,33,9,2,11
8477573,15,10,1,1,2
8477573,22,2,0,0,0
8480336,26,162,13,41,54
8478027,16,16,0,3,3
8478027,13,11,1,1,2
8478027,12,160,22,32,54
8478013,19,57,4,4,8
8478013,17,9,0,2,2
8475766,9,91,10,10,20
8475766,18,306,36,41,77
8470642,8,275,58,88,146
8470642,18,283,67,113,180
8474134,5,2,0,0,0
8474134,18,223,6,18,24
8474134,23,159,17,21,38
8474134,8,6,0,2,2
8477346,13,298,26,92,118
8476407,24,46,1,5,6
8477505,13,56,17,12,29
8477505,55,70,10,23,33
8477505,29,415,40,161,201
8478460,29,399,76,160,236
8471218,52,714,217,453,670
8478400,9,222,36,62,98
8478841,1,36,0,4,4
8480727,54,118,9,20,29
8476880,15,637,114,157,271
8478846,9,58,5,13,18
8478846,26,11,1,1,2
8478846,7,1,0,0,0
8477425,1,326,65,56,121
8479977,22,177,38,49,87
8471735,13,371,30,201,231
8471735,4,68,1,14,15
8471735,3,103,7,51,58
8471735,53,193,22,102,124
8481058,8,15,2,3,5
8481546,4,32,3,7,10
8478401,1,376,68,104,172
8480821,17,155,24,34,58
8477507,16,55,1,7,8
8477507,20,64,3,13,16
8477507,21,289,18,41,59
8477507,7,67,4,12,16
8479458,9,166,7,30,37
8479458,10,223,12,51,63
8471233,1,601,111,184,295
8471233,2,13,1,1,2
8481178,4,3,0,0,0
8478415,6,54,0,12,12
8481533,24,91,23,44,67
8476459,3,396,163,194,357
8476459,9,272,64,86,150
8482241,5,25,4,6,10
8482245,9,119,9,26,35
8475692,30,170,48,96,144
8475692,3,457,105,221,326
8475692,25,2,1,2,3
8475722,5,87,22,23,45
8475722,30,450,132,109,241
8481720,10,3,0,0,0
8480823,15,1,0,0,0
8481521,4,5,1,1,2
8477631,8,1,0,0,0
8476466,54,1,0,0,0
8476466,23,225,58,52,110
8476466,20,61,5,20,25
8477003,17,2,0,0,0
8477003,8,9,0,0,0
8477003,15,3,0,0,0
8482111,8,5,1,1,2
8482111,21,2,0,0,0
8481550,30,3,0,1,1
8479347,22,36,1,2,3
8482061,7,1,0,0,0
8479512,5,6,1,0,1
8481557,30,36,13,16,29
