8456422,Francois,Gravel,G,1968,10,21,L
8456433,Michael,Gregorio,G,1969,8,17,L
8456459,Richard,Guay,G,1954,7,20,L
8456462,Luc,Guenette,G,1964,7,22,L
8456470,Bert,Gustavsson,G,1959,11,30,L
8456471,Jacob,Gustavsson,G,1964,3,22,L
8456480,Tony,Haladuick,G,1964,3,21,
8456481,John,Haley,G,1967,4,16,L
8456487,Marc,Hamelin,G,1963,7,28,
8456492,Kevin,Hamlin,G,1961,7,15,
8456503,Randy,Hansch,G,1966,2,8,R
8456517,Peter,Harris,G,1968,4,22,
8456519,Robert,Harrison,G,1956,12,28,
8456523,Christopher,Harvey,G,1967,12,8,L
8456524,Ernest,Harvey,G,1969,10,6,
8456525,Alain,Harvey,G,1969,5,9,
8456545,Barry,Heard,G,1958,12,28,L
8456554,Michael,Heinke,G,1971,1,11,L
8456564,Andy,Helmuth,G,1967,3,18,L
8456565,Todd,Henderson,G,1969,3,8,L
8456583,Gilles,Heroux,G,1962,2,1,
8456596,Jon,Hillebrandt,G,1971,12,18,L
8456608,Kenneth,Hodge,G,1960,9,14,
8456610,Jeff,Hogg,G,1965,1,28,L
8456612,Jon,Holden,G,1963,2,27,L
8456628,William,Horn,G,1967,4,16,L
8456630,Bruce,Horsch,G,1956,3,8,L
8456632,Robert,Horyna,G,1970,8,10,L
8456633,Keith,Houghton,G,1962,5,1,
8456634,Rod,Houk,G,1968,2,24,L
8456650,Gregory,Hubert,G,1966,8,30,
8456652,Gil,Hudon,G,1962,2,12,
8456654,Charles,Hughes,G,1970,6,13,R
8456663,Ed,Humphreys,G,1952,6,5,L
8456666,Frank,Hunt,G,1959,6,3,
8456680,John,Hyduke,G,1967,6,23,
8456682,John,Hynes,G,1958,5,5,
8456687,Dusty,Imoo,G,1970,7,18,
8456692,Arturs,Irbe,G,1967,2,2,L
8456693,Robert,Iwabuchi,G,1957,6,16,
8456718,Dennis,Jiannaras,G,1963,3,14,
8456725,David,Johns,G,1956,9,13,
8456732,Gary,Johnson,G,1965,2,16,
8456747,Steve,Jones,G,1957,3,7,
8456751,Brian,Jopling,G,1964,6,14,
8456773,William,Kaminska,G,1958,3,15,
8456815,John,Kemp,G,1963,7,31,
8456820,Paul,Kenny,G,1965,3,30,L
8456829,John,Kiah,G,1950,1,3,
8456830,Trevor,Kidd,G,1972,3,29,L
8456833,Shawn,Kilroy,G,1964,4,22,L
8456836,Joe,King,G,,,,
8456855,Rick,Knickle,G,1960,2,26,L
8456868,Ward,Komonosky,G,1964,12,3,
8456888,Paul,Krake,G,1969,3,25,L
8456897,John,Krill,G,1966,11,8,
8456900,Jeffrey,Kruesel,G,1970,6,1,
8456905,Gary,Kruzich,G,1965,4,22,L
8456909,Steven,Kudebeh,G,1963,1,19,R
8456917,Les,Kuntar,G,1969,7,28,L
8456918,Daryl,Kuntz,G,1962,11,23,
8456941,Bryan,LaFort,G,1970,6,30,L
8456945,Scott,Lagrand,G,1970,2,11,L
8456962,Bruce,Landon,G,1949,10,5,
8456984,Alain,LaRochelle,G,1964,10,27,
8457001,Steve,Laurin,G,1967,12,21,L
8457002,Dave,Laurion,G,1960,4,26,
8457008,Berthol,Lavoie,G,1963,5,19,
8457011,Yves,Lavoie,G,1965,3,4,
8457015,Mike,Laycock,G,1957,1,28,L
8457018,Edward,Layton,G,1957,2,5,
8457025,Ray,Leblanc,G,1964,10,24,R
8457042,Timo,Lehkonen,G,1966,1,8,L
8457048,Guy,Lemonde,G,1957,12,23,
8457049,Mike,Lenarduzzi,G,1972,9,14,L
8457055,Raymond,Letourneau,G,1969,1,14,L
8457062,Jeff,Levy,G,1970,12,9,L
8457067,Ake,Lilljebjorn,G,1962,9,23,L
8457070,Sakari,Lindfors,G,1966,4,27,L
8457074,Sam,Lindstahl,G,1967,4,23,L
8457085,Mark,Locken,G,1958,2,9,L
8457086,Jim,Lockhurst,G,1958,11,25,L
8457088,Jamie,Loewen,G,1968,9,23,L
8457101,Al,Loring,G,1964,5,29,
8457104,Greg,Louder,G,1971,11,16,L
8457112,Scott,Luce,G,1968,9,20,
8457119,Brian,Lukowski,G,1971,1,8,L
8457145,Darin,MacInnis,G,1966,8,28,L
8457176,Martin,Maglay,G,1961,11,26,
8457206,Joe,Mantione,G,1963,4,16,
8457217,Peter,Maro,G,1965,2,27,
8457237,Anthony,Martino,G,1964,8,13,L
8457243,Gary,Mastroianni,G,1958,11,2,
8457263,Pat,Mazzoli,G,1970,3,16,L
8457274,Darren,McClusky,G,1968,8,29,
8457296,Karl,McDougall,G,1963,10,28,
8457315,John,McKersie,G,1972,1,23,L
8457324,Patrick,McLaughlin,G,1966,1,30,
8457336,Robert,McNamara,G,1961,8,6,
8457338,Grant,McNichol,G,1957,6,12,
8457339,Clayton,McPeek,G,1958,8,26,
8457351,Rupert,Meister,G,1965,3,11,
8457362,Douglas,Melvin,G,1958,11,5,
8457371,Matt,Merton,G,1967,6,29,
8457393,Dean,Mills,G,1960,2,4,
8457394,William,Milner,G,1955,5,31,
8457396,Paul,Minaker,G,1959,2,5,
8457407,Dave,Moffitt,G,1962,6,25,
8457411,Anthony,Mongillo,G,1965,10,3,
8457417,Ken,Moore,G,1958,4,19,
8457426,Alain,Morissette,G,1969,8,26,L
8457427,Michel,Morissette,G,1962,1,24,
8457438,Gus,Morschauser,G,1969,3,26,L
8457444,Michael,Mudd,G,1968,8,31,
8457458,Mitch,Murphy,G,1967,3,20,L
8457461,Shawn,Murray,G,1971,9,3,L
8457463,Jason,Muzzatti,G,1970,2,3,L
8457500,Thomas,Newman,G,1971,2,23,L
8457522,Ulf,Nilsson,G,1965,2,7,
8457546,Thomas,O'Brien,G,1966,6,17,
8457549,Jay,O'Connor,G,1959,9,7,
8457552,Robert,O'Connor,G,1961,4,2,
8457559,Michael,O'Neill,G,1967,11,3,L
8457564,Thomas,O'Toole,G,1955,8,12,
8457573,Chris,Olson,G,1965,6,4,L
8457581,Daniel,Olson,G,1959,8,8,
8457591,Paul,Ostby,G,1960,6,1,
8457596,Francis,Ouellette,G,1970,4,16,
8457599,Jari,Paavola,G,1960,3,18,
8457614,Michael,Parker,G,1958,7,7,
8457618,Michael,Parson,G,1970,3,12,L
8457625,John,Pasquale,G,1964,6,19,
8457658,Alan,Perry,G,1966,8,30,R
8457682,Derek,Pizzey,G,1965,11,3,
8457692,Jeffrey,Poeschl,G,1962,1,29,
8457696,Jason,Poirier,G,1967,4,6,
8457697,Richard,Poirier,G,1965,9,8,L
8457707,Ken,Porteous,G,1963,2,20,
8457714,Felix,Potvin,G,1971,6,23,L
8457719,Michael,Power,G,1971,3,2,L
8457732,William,Provencher,G,1958,5,15,
8457738,Bill,Pye,G,1969,4,4,L
8457741,Dave,Quigley,G,1965,1,17,L
8457751,Robert,Raeder,G,1953,10,8,R
8457769,Stan,Reddick,G,1969,6,12,
8457772,Brandon,Reed,G,1969,1,23,L
8457774,Jamie,Reeve,G,1964,5,23,
8457777,J.R.,Reich,G,1966,2,5,
8457780,Mark,Reimer,G,1967,3,23,L
8457788,Richard,Reusse,G,1965,11,5,
8457791,Damian,Rhodes,G,1969,5,28,L
8457796,Gerard,Richard,G,1948,7,2,
8457798,Mark,Richards,G,1969,7,19,L
8457799,Peter,Richards,G,1966,1,26,
8457829,Scott,Robinson,G,1960,3,3,L
8457834,Kevin,Rochford,G,1962,2,1,
8457836,Mark,Rodrigues,G,1970,11,1,L
8457837,Dale,Roehl,G,1968,9,4,L
8457846,Mark,Romaine,G,1968,10,25,L
8457856,David,Ross,G,1962,5,29,
8457863,Roger,Rougelot,G,1968,7,31,L
8457866,Dominic,Roussel,G,1970,2,22,L
8457867,Boris,Rousson,G,1970,6,14,L
8457870,Cleo,Rowein,G,1961,10,9,
8457871,Allain,Roy,G,1970,2,6,L
8457926,Daniel,Sanscartier,G,1962,11,13,
8457928,Geoff,Sarjeant,G,1969,11,30,L
8457946,James,Scanlan,G,1960,4,7,
8457962,Bryan,Schoen,G,1971,9,9,L
8457967,Roy,Schultz,G,1957,5,17,
8457969,Corey,Schwab,G,1970,11,4,L
8457985,Thomas,Semenchuk,G,1959,9,13,
8457990,Robert,Serenson,G,1966,1,14,
8457993,Glen,Seymour,G,1967,6,19,
8457994,David,Sharpe,G,1965,12,27,
8457996,Warren,Sharples,G,1968,3,1,L
8458009,Gary,Shepherd,G,1965,9,12,
8458015,Thomas,Shingara,G,1958,1,20,
8458025,James,Sidwell,G,1960,7,22,
8458041,Richard,Sirois,G,1957,3,10,
8458046,Murray,Skinner,G,1958,8,7,
8458060,Chris,Smith,G,1962,2,6,
8458065,Peter,Smith,G,1964,11,1,
8458075,Garth,Snow,G,1969,7,28,L
8458080,Tommy,Soderstrom,G,1969,7,17,L
8458094,Dennis,Sproxton,G,1970,9,28,
8458113,Mark,Staub,G,1966,3,23,
8458122,Daniel,Stephano,G,1967,4,4,
8458134,Jeffrey,Stolp,G,1970,6,20,L
8458147,Greg,Strome,G,1965,7,18,L
8458175,Mark,Szyda,G,1959,5,31,
8458198,Brian,Tessier,G,1967,5,23,L
8458201,John,Thayer,G,1953,2,6,
8458227,Steve,Titus,G,1967,2,2,L
8458238,Paul,Tortorella,G,1962,9,13,
8458247,Derril,Trakalo,G,1963,1,3,
8458257,Vladislav,Tretiak,G,1952,4,25,L
8458266,Roman,Turek,G,1970,5,21,R
8458274,Alexander,Tyzhnych,G,1968,9,15,
8458281,Mike,Vacanti,G,1961,1,16,
8458286,Michel,Valliere,G,1963,3,20,R
8458326,Mike,Volpe,G,1967,1,2,L
8458329,Doug,Voss,G,1964,10,26,
8458357,Jeffrey,Watts,G,1962,5,19,
8458360,Gray,Weicker,G,1960,10,14,
8458368,Robert,Wels,G,1956,11,4,
8458390,William,White,G,1968,3,11,
8458414,Michael,Williams,G,1967,4,16,L
8458420,Brian,Willison,G,1962,7,7,
8458425,Glen,Wilson,G,1963,1,19,
8458427,Jeffrey,Wilson,G,1961,3,17,
8458428,Jeff,Wilson,G,1970,3,20,
8458446,Ian,Wood,G,1964,2,10,
8458450,Raymond,Woodley,G,1967,1,9,
8458467,Scott,Yearwood,G,1963,7,29,
8458471,Mark,Young,G,1959,7,13,
8458499,Adam,Brinker,G,1965,3,11,
8458501,Jaret,Burgoyne,G,1970,2,5,L
8458505,Jamie,Stewart,G,1966,4,25,
8458509,Steve,Millar,G,1970,1,4,L
8458514,David,Schill,G,1970,1,15,L
8458548,Andrew,Verner,G,1972,11,20,L
8458562,Jamie,McLennan,G,1971,6,30,L
8458568,Chris,Osgood,G,1972,11,26,L
8458576,Marcel,Cousineau,G,1973,4,30,L
8458584,Milan,Hnilicka,G,1973,6,25,L
8458588,Mike,Torchia,G,1972,2,23,L
8458603,Dan,Ryder,G,1972,10,24,L
8458604,Patrick,Labrecque,G,1971,3,6,L
8458608,Yanick,Degrace,G,1971,4,16,L
8458615,Steve,Shields,G,1972,7,19,L
8458621,Jerome,Butler,G,1972,12,14,L
8458622,Pauli,Jaks,G,1972,1,25,L
8458623,Jeff,Callinan,G,1973,1,6,L
8458651,Geoff,Finch,G,1972,4,8,L
8458680,Corey,Hirsch,G,1972,7,1,L
8458687,Roch,Belley,G,1971,8,12,L
8458688,Corwin,Saurdiff,G,1972,10,17,L
8458693,Sean,Gauthier,G,1971,3,28,L
8458696,Derek,Herlofsky,G,1971,10,1,L
8458704,Jeff,Lembke,G,1972,11,29,L
8458708,Craig,Brown,G,1972,2,29,L
8458719,Jason,Currie,G,1972,4,26,R
8458725,Jamie,Ram,G,1971,1,18,L
8458738,Neil,Little,G,1971,12,18,L
8458739,Jason,Fitzsimmons,G,1971,6,3,L
8458744,Yevgeni,Belosheikin,G,1966,4,17,L
8458752,Andre,Bouliane,G,1971,7,2,R
8458757,Pat,McGarry,G,1970,11,3,L
8458759,Brad,Mullahy,G,1970,2,12,L
8458760,Angelo,Libertucci,G,1970,1,3,L
8458769,Shaun,Gravistin,G,1970,11,17,L
8458771,Rob,Kruhlak,G,1970,4,18,L
8458800,Andrei,Trefilov,G,1969,8,31,L
8458802,Mike,Veisor,G,1972,12,7,R
8458806,Pierre,Gagnon,G,1971,2,21,L
8458816,Jamie,Bound,G,1970,11,26,L
8458826,Niko,Sereggela,G,1967,9,10,L
8458836,Wayne,Marion,G,1971,2,18,L
8458854,Sean,Basilio,G,1971,9,21,L
8458863,Jocelyn,Provost,G,1971,5,23,
8458876,Kevin,Koopman,G,1971,6,19,L
8458877,Peter,McGlynn,G,1971,1,27,L
8458885,Michael,James,G,1968,1,11,
8458886,Shane,Corston,G,1966,7,22,L
8458889,Nick,Vitucci,G,1967,6,16,
8458893,Donald,Blishen,G,1971,8,24,L
8458901,Lance,Madson,G,1968,2,17,L
8458904,Dennis,Roy,G,1964,3,6,R
8458907,Daniel,Bouchard,G,1967,3,1,
8458913,Brent,Smith,G,1965,11,10,L
8458914,Roger,Kennedy,G,1953,8,25,L
8458917,Mark,Leblanc,G,1965,11,1,L
8458921,Steve,Wachter,G,1966,1,13,L
8458923,Jon,Gustafson,G,1969,1,14,R
8458925,Mark,Bernard,G,1969,2,1,L
8458932,Richard,Shulmistra,G,1971,4,1,L
8458968,Jim,Carey,G,1974,5,31,L
8458981,Mike,Fountain,G,1972,1,26,L
8458988,Manny,Fernandez,G,1974,8,27,L
8458999,Sandy,Allan,G,1974,1,22,L
8459028,Marc,Lamothe,G,1974,2,27,L
8459043,Markus,Ketterer,G,1967,8,23,L
8459045,Joaquin,Gage,G,1973,10,19,L
8459048,Scott,Bailey,G,1972,5,2,L
8459051,Philippe,De Rouville,G,1974,8,7,L
8459081,Derek,Wilkinson,G,1974,7,29,L
8459082,Jaroslav,Miklenda,G,1974,3,7,L
8459087,Kirk,Daubenspeck,G,1974,7,16,L
8459102,Greg,Scott,G,1973,2,27,L
8459125,C.J,Denomme,G,1974,4,8,L
8459131,Chris,Burns,G,1973,5,19,L
8459132,Steve,Passmore,G,1973,1,29,L
8459140,Nikolai,Khabibulin,G,1973,1,13,L
8459149,Sonny,Mignacca,G,1974,1,4,L
8459172,Trent,Cavicchi,G,1974,3,20,L
8459180,Aaron,Ellis,G,1974,5,13,L
8459186,Jeffrey,Moen,G,1974,2,9,L
8459195,Wade,Salzman,G,1974,5,30,L
8459198,Ryan,Bach,G,1973,10,21,L
8459200,Petter,Ronnquist,G,1973,2,7,L
8459207,Darcy,Austin,G,1972,4,17,L
8459212,Mark,Dawkins,G,1972,1,16,L
8459222,Steve,Pottie,G,1973,9,28,L
8459232,Steve,Hogg,G,1968,2,20,L
8459233,Ron,Bertrand,G,1972,1,15,L
8459239,Jean-Francois,Labbe,G,1972,6,15,L
8459243,Dale,Masson,G,1973,1,18,L
8459252,Fred,Brathwaite,G,1972,11,24,L
8459253,Sylvain,Rodrigue,G,1973,6,27,L
8459257,Manon,Rheaume,G,1972,2,24,
8459279,Dan,Tanevski,G,1973,1,8,L
8459282,Trevor,Robins,G,1972,5,31,L
8459289,Martin,Brochu,G,1973,3,10,L
8459306,Robbie,Tallas,G,1973,3,20,L
8459308,Manny,Legace,G,1973,2,4,L
8459313,Brent,Truchon,G,1969,8,6,R
8459317,Mark,Michaud,G,1967,8,15,L
8459322,Eric,Raymond,G,1972,4,26,L
8459331,Antoine,Mindjimba,G,1968,3,9,
8459338,Mark,Thom,G,1972,8,21,L
8459340,Greg,Dreveny,G,1972,6,23,L
8459350,Darrin,Madeley,G,1968,2,25,L
8459355,Sean,Spencer,G,1972,9,22,L
8459357,Kevin,Hodson,G,1972,3,27,L
8459358,Kevin,Stairs,G,1971,3,12,
8459365,Mikhail,Shtalenkov,G,1965,10,20,L
8459368,Darren,Nixon,G,1966,3,28,
8459370,Sergei,Khramtsov,G,1962,3,27,L
8459383,Sylvain,Careau,G,1973,5,28,L
8459384,Robert,Gribbin,G,1967,5,8,L
8459393,Darren,Hersh,G,1969,12,16,L
8459397,Martin,Lavallee,G,1972,1,23,
8459398,Sergei,Tkachenko,G,1971,6,6,L
8459402,Brian,Langlot,G,1969,9,1,L
8459407,Mike,Risdale,G,1972,6,18,L
8459411,Christian,Soucy,G,1970,9,14,L
8459419,Brett,Abel,G,1970,6,10,L
8459432,Jocelyn,Thibault,G,1975,1,12,L
8459451,Tyler,Moss,G,1975,6,29,R
8459453,Scott,Langkow,G,1975,4,21,L
8459463,Kevin,Weekes,G,1975,4,4,L
8459475,Patrick,Charbonneau,G,1975,7,22,L
8459507,Joel,Gagnon,G,1975,3,14,L
8459512,Chad,Lang,G,1975,2,11,L
8459523,Dieter,Kochan,G,1974,5,11,L
8459529,Frederick,Beaubien,G,1975,4,1,L
8459532,Todd,MacDonald,G,1975,7,5,L
8459540,Jason,Saal,G,1975,2,1,L
8459541,Tommy,Salo,G,1971,2,1,L
8459549,Norm,Maracle,G,1974,10,2,L
8459561,Dave,Trofimenkoff,G,1975,1,20,R
8459579,Patrick,Lalime,G,1974,7,7,L
8459589,Aaron,Israel,G,1973,6,4,L
8459590,Mike,Buzak,G,1973,2,10,L
8459609,Tom,Askey,G,1974,10,4,L
8459622,David,Brumby,G,1975,5,21,L
8459626,Petr,Franek,G,1975,4,6,L
8459630,Toby,Kvalevog,G,1974,12,22,L
8459631,Jonas,Forsberg,G,1975,6,15,L
8459637,Ken,Shepard,G,1974,1,20,L
8459639,Tripp,Tracy,G,1973,12,20,R
8459642,Judd,Lambert,G,1974,6,3,L
8459657,Jeff,Salajko,G,1975,4,18,L
8459663,Jordan,Willis,G,1975,2,28,L
8459666,Chris,Davis,G,1974,12,1,L
8459671,Marc,Seliger,G,1974,5,1,L
8459675,Brian,Larochelle,G,1974,8,8,L
8459676,James,Kosecki,G,1975,3,11,L
8459679,Joakim,Persson,G,1970,5,4,L
8459698,Tom,Noble,G,1975,3,21,L
8459812,Chris,Rogles,G,1969,1,22,L
8459822,Stan,Matwijiw,G,1973,8,7,L
8459823,Phil,Comtois,G,1971,12,29,L
8459830,George,Dourian,G,1971,1,25,L
8459842,Mike,Walker,G,1974,12,22,L
8459881,Jarrod,Daniel,G,1974,11,5,L
8459929,Lance,Leslie,G,1974,6,21,L
8460001,Vern,Guetens,G,1970,5,6,L
8460019,Scott,Hay,G,1975,4,3,L
8460074,Les,Sirota,G,1969,6,11,L
8460104,Olow,Sundstrom,G,1968,4,24,L
8460127,Todd,Baird,G,1965,5,15,L
8460128,Terry,O'Neill,G,1963,12,17,L
8460243,Daniel,Smith,G,1969,10,24,L
8460245,Craig,Fiander,G,1971,8,12,L
8460248,Maxim,Michailovsky,G,1969,7,24,L
8460249,Conrad,Belliveau,G,1958,6,16,R
8460253,David,Reid,G,1961,5,5,
8460318,Blaine,Lacher,G,1970,9,5,L
8460497,Jamie,Storr,G,1975,12,28,L
8460506,Eric,Fichaud,G,1975,11,4,L
8460511,Yevgeni,Ryabchikov,G,1974,1,16,L
8460516,Dan,Cloutier,G,1976,4,22,L
8460535,Jose,Theodore,G,1976,9,13,R
8460571,Bryan,Masotta,G,1975,5,30,L
8460600,Mark,McArthur,G,1975,11,16,L
8460602,Frederic,Deschenes,G,1976,1,12,L
8460612,Marty,Turco,G,1975,8,13,L
8460631,Steve,Vezina,G,1975,10,25,L
8460637,Patrik,Haltia,G,1973,3,29,L
8460643,Luciano,Caravaggio,G,1975,10,3,L
8460656,Steve,Plouffe,G,1975,11,23,L
8460667,Chris,Wickenheiser,G,1976,1,20,L
8460692,Jason,Elliott,G,1975,11,10,L
8460695,Vitali,Yeremeyev,G,1975,9,23,L
8460696,Frederic,Cassivi,G,1975,6,12,L
8460698,Henrik,Smangs,G,1976,1,19,L
8460700,Jeremy,Jablonski,G,1975,3,8,L
8460703,Tim,Thomas,G,1974,4,15,L
8460704,Johan,Hedberg,G,1973,5,5,L
8460705,Evgeni,Nabokov,G,1975,7,25,L
8460712,Tomas,Vokoun,G,1976,7,2,R
8460715,John,Grahame,G,1975,8,31,L
8460725,Brian,Regan,G,1975,9,23,L
8460734,Lars,Weibel,G,1974,5,20,L
8460741,Neil,Savary,G,1976,4,3,L
8460745,Scott,Swanjord,G,1975,10,8,L
8460761,Scott,Fankhouser,G,1975,7,1,L
8460768,Brian,Leitza,G,1974,3,16,L
8460799,Devon,Hanson,G,1975,1,10,R
8460806,Dwayne,Roloson,G,1969,10,12,L
8460807,Joseph,Bonvie,G,1971,12,27,L
8460814,Andy,Adams,G,1976,2,10,L
8460820,Stephane,Routhier,G,1976,6,25,L
8460856,Ian,Gordon,G,1975,5,15,L
8460882,Byron,Penstock,G,1974,9,9,L
8460888,Matt,Mullin,G,1974,11,9,L
8460892,Rodney,Branch,G,1975,4,14,L
8460908,Craig,Johnson,G,1974,10,23,L
8460930,Bobby,Rochon,G,1976,3,11,L
8460935,Travis,Scott,G,1975,9,14,L
8461083,Yves,Legar,G,1974,1,26,
8461170,Scott,Froitland,G,1972,1,30,L
8461370,Michael,Germain,G,1973,8,5,R
8461460,Chris,Gordon,G,1970,2,16,L
8461464,George,Jordan,G,1969,10,12,R
8462044,Jean-Sebastien,Giguere,G,1977,5,16,L
8462047,Martin,Biron,G,1977,8,15,L
8462052,Brian,Boucher,G,1977,1,2,L
8462055,Marc,Denis,G,1977,8,1,L
8462065,Aaron,MacDonald,G,1977,8,29,L
8462075,Paxton,Schafer,G,1976,2,26,L
8462101,Scott,Roche,G,1977,3,19,L
8462102,Jean-Sebastien,Aubin,G,1977,7,19,R
8462110,Mike,Minard,G,1976,11,1,L
8462117,Vesa,Toskala,G,1977,5,20,L
8462120,Sebastien,Charpentier,G,1977,4,18,L
8462147,Miikka,Kiprusoff,G,1976,10,26,L
8462151,Brian,Elder,G,1976,6,8,L
8462152,Chris,Mason,G,1976,4,20,L
8462157,David,Arsenault,G,1977,3,21,L
8462161,Brent,Johnson,G,1977,3,12,L
8462168,Sylvain,Daigle,G,1976,10,20,R
8462171,Doug,Bonner,G,1976,10,15,L
8462178,Marc,Magliarditi,G,1976,7,9,L
8462201,Jeff,Heil,G,1975,9,17,R
8462217,Igor,Karpenko,G,1976,7,23,L
8462234,Frederic,Henry,G,1977,8,9,L
8462245,David,MacDonald,G,1976,9,23,L
8462247,Zac,Bierk,G,1976,9,17,L
8462253,David,Lemanowicz,G,1976,3,8,L
8462255,Jussi,Markkanen,G,1975,5,8,L
8462257,Jason,Cugnet,G,1976,7,14,L
8462267,Frank,Ivankovic,G,1976,10,7,L
8462493,Sergei,Naumov,G,1969,4,4,L
8462495,Hugo,Hamelin,G,1974,5,5,R
8462523,Dean,Whitney,G,1974,12,8,L
8462544,Todd,Sullivan,G,1971,11,27,L
8462582,Will,Clarke,G,1972,2,9,R
8462834,Charlie,Thuss,G,1972,2,15,
8462840,Paul,Taylor,G,1971,8,20,R
8462898,Darryl,Paquette,G,1971,3,25,R
8463453,Sergei,Zuyagin,G,1971,2,17,L
8463454,Robert,Bell,G,1971,5,28,L
8464715,Peter,Skudra,G,1973,4,24,L
8464779,Luc,Belanger,G,1975,6,25,L
8464860,Jean-Francois,Rivard,G,1972,10,2,L
8464879,Brad,Guzda,G,1973,4,28,L
8464974,Craig,Hillier,G,1978,2,28,L
8464995,Aren,Miller,G,1978,1,13,L
8464999,Mathieu,Garon,G,1978,1,9,R
8465004,Francis,Larivee,G,1977,11,8,L
8465008,Terry,Friesen,G,1977,10,29,L
8465031,Dave,Weninger,G,1976,2,8,L
8465036,Tyrone,Garner,G,1978,7,27,L
8465051,Randy,Petruk,G,1978,4,23,R
8465062,Michal,Podolka,G,1977,8,11,R
8465083,Per-Ragnar,Bergqvist,G,1976,4,11,L
8465091,Michel,Larocque,G,1976,10,3,L
8465093,Robert,Esche,G,1978,1,22,L
8465110,Aaron,Baker,G,1978,2,17,R
8465114,Nolan,McDonald,G,1977,7,29,L
8465117,Blaine,Russell,G,1977,1,11,L
8465128,Stephen,Wagner,G,1977,1,17,L
8465130,Kai,Fischer,G,1977,3,25,L
8465159,John,Hultberg,G,1977,4,25,L
8465161,Steve,Valiquette,G,1977,8,20,L
8465164,Scott,Buhler,G,1978,1,14,L
8465173,Joe,Prestifilippo,G,1977,3,23,L
8465174,Eoin,McInerney,G,1977,5,27,L
8465213,Denis,Khloptonov,G,1978,1,27,L
8465874,Allan,Hitchen,G,1978,3,6,L
8465884,Nicolas,Chabot,G,1978,2,8,L
8465887,Martin,Villeneuve,G,1976,1,10,L
8465921,Mike,Whitney,G,1978,3,15,L
8465931,Brent,Belecki,G,1977,12,22,L
8465962,Rich,Parent,G,1973,3,29,L
8465970,Matthew,Carmichael,G,1977,7,26,R
8465993,Taras,Lendzyk,G,1972,3,7,L
8466003,Martin,Bradette,G,1977,1,20,L
8466008,Todd,Reynolds,G,1971,9,5,L
8466013,Kory,Cooper,G,1977,2,21,L
8466038,Andrei,Mezin,G,1974,7,8,L
8466059,Marc,Siegel,G,1973,12,28,L
8466070,Mike,Tamburro,G,1973,3,26,L
8466072,Brian,Renfrew,G,1972,1,5,L
8466073,Len,Perno,G,1971,10,18,L
8466086,Sinuhe,Wallinheimo,G,1972,3,9,R
8466088,Beau,Riedel,G,1975,11,19,L
8466091,Igor,Galkin,G,1969,2,14,L
8466119,Kevin,Fraser,G,1973,2,13,L
8466125,Matt,Weder,G,1972,6,14,L
8466131,Blair,Allison,G,1972,6,26,L
8466141,Roberto,Luongo,G,1979,4,4,L
8466156,Mika,Noronen,G,1979,6,17,L
8466159,Jean-Francois,Damphousse,G,1979,7,21,L
8466165,Jean-Marc,Pelletier,G,1978,3,4,L
8466167,Evan,Lindsay,G,1979,5,15,L
8466176,Patrick,Dovigi,G,1979,7,2,L
8466192,Jani,Hurme,G,1975,1,7,L
8466219,Curtis,Cruickshank,G,1979,3,21,L
8466247,Matt,Cockell,G,1979,5,4,L
8466255,Luc,Vaillancourt,G,1978,6,13,L
8466256,Jason,McLean,G,1979,9,3,L
8466283,Shawn,Degagne,G,1978,12,18,L
8466290,David,Aebischer,G,1978,2,7,L
8466303,Johan,Holmqvist,G,1978,5,24,L
8466321,Jeremy,Symington,G,1978,8,17,L
8466325,Pierre-Luc,Therrien,G,1979,9,3,L
8466339,Scott,Clemmensen,G,1977,7,23,L
8466351,Peter,Brady,G,1977,10,25,L
8466355,Alexandre,Fomitchev,G,1979,2,19,L
8466388,Marcel,Kuris,G,1977,3,7,R
8466407,Chris,Madden,G,1979,3,10,L
8466409,Gene,Chiarello,G,1979,4,9,L
8466410,Tim,Keyes,G,1976,5,28,L
8466418,Christian,Bronsard,G,1977,12,25,L
8466422,Harlin,Hayes,G,1977,2,18,L
8466424,Mike,Coons,G,1976,7,11,L
8466427,Dustin,Schwartz,G,1979,3,30,L
8466433,Patrick,Couture,G,1978,5,28,L
8466955,Konstantin,Simtchouk,G,1974,2,26,
8467016,Jean,Filiatrault,G,1974,6,5,R
8467017,Lee,Schill,G,1972,5,12,
8467028,Jason,Szerszen,G,1976,10,1,L
8467029,Gene,Bono,G,1974,10,15,L
8467303,Ryan,Gelinas,G,1977,10,31,R
8467321,Marc,Robitaille,G,1976,6,7,L
8467324,Mike,Valley,G,1976,9,3,L
8467340,Patrick,Desrochers,G,1979,10,27,L
8467341,Mathieu,Chouinard,G,1980,4,11,L
8467364,Philippe,Sauve,G,1980,2,27,L
8467375,Jomar,Cruz,G,1980,4,5,L
8467391,Jason,LaBarbera,G,1980,1,18,L
8467394,Jamie,Hodson,G,1980,4,8,L
8467401,Alexey,Volkov,G,1980,3,15,L
8467409,Jake,McCracken,G,1980,1,15,L
8467430,Dany,Sabourin,G,1980,9,2,L
8467432,Scott,Myers,G,1979,6,11,R
8467435,Kristian,Antila,G,1980,1,10,L
8467437,Josh,Blackburn,G,1978,11,13,L
8467453,Andrew,Raycroft,G,1980,5,4,L
8467472,Cam,Ondrik,G,1980,3,28,L
