8446856,Bill,Hicke,R,1938,3,31,L
8446858,Wayne,Hicks,R,1937,4,9,R
8446859,Ike,Hildebrand,R,1927,5,27,R
8446860,Mel,Hill,R,1914,2,15,R
8446866,Bill,Flett,R,1943,7,21,R
8446868,Rob,Flockhart,R,1956,2,6,L
8446876,Mike,Foligno,R,1959,1,29,R
8446887,Ted,Hodgson,R,1945,6,30,R
8446893,Terry,Holbrook,R,1950,7,11,R
8446898,Chuck,Holmes,R,1934,9,21,R
8446908,Dave,Forbes,R,1948,11,16,L
8446911,Ron,Homenuke,R,1952,1,5,R
8446914,George,Horne,R,1904,6,27,R
8446925,Vic,Howe,R,1929,11,2,R
8446939,Dwight,Foster,R,1957,4,2,R
8446945,Jim,Fox,R,1960,5,18,R
8446962,Dan,Frawley,R,1962,6,2,R
8446964,Howie,Hughes,R,1939,4,4,L
8446968,Fred,Hunt,R,1918,1,17,R
8446996,Jody,Gage,R,1959,11,29,R
8447003,Jamie,Gallimore,R,1957,11,28,R
8447008,Ron,Hurst,R,1931,5,18,R
8447013,Harry,Hyland,R,1889,1,2,R
8447017,Johnny,Ingoldsby,R,1924,6,21,R
8447018,Frank,Ingram,R,1907,9,17,R
8447033,Perry,Ganchar,R,1963,10,28,R
8447041,Gerry,James,R,1934,10,22,R
8447052,Roger,Jenkins,R,1911,11,18,R
8447053,Bill,Jennings,R,1917,6,28,R
8447054,Ed,Jeremiah,R,1905,11,4,R
8447062,Danny,Gare,R,1954,5,14,R
8447067,Mike,Gartner,R,1959,10,29,R
8447074,Jean-Marc,Gaulin,R,1962,3,3,R
8447076,Steve,Gatzos,R,1961,6,22,R
8447078,Stew,Gavin,R,1960,3,15,L
8447093,Allan,Johnson,R,1935,3,30,R
8447104,George,Johnston,R,1920,7,30,R
8447111,Rene,Joliat,R,1898,4,25,L
8447115,Danny,Geoffrion,R,1958,1,24,R
8447128,Ed,Kachur,R,1934,4,22,R
8447147,Dave,Kelly,R,1952,9,20,R
8447148,Pete,Kelly,R,1913,5,22,R
8447150,Pep,Kelly,R,1914,1,17,R
8447158,Tom,Gibson,R,1960,5,26,L
8447163,Bill,Kendall,R,1910,4,1,R
8447165,Lee,Giffin,R,1967,4,1,R
8447172,Rod,Gilbert,R,1941,7,1,R
8447183,Wally,Kilrea,R,1909,2,18,R
8447188,Don,Gillen,R,1960,12,24,R
8447189,Brian,Gualazzi,R,1959,11,9,R
8447199,Bobby,Kirk,R,1909,8,8,R
8447207,Robert,Girard,R,1948,4,12,
8447227,Paul,Knox,R,1933,11,23,R
8447242,Gord,Kuhn,R,1905,11,19,R
8447245,Eddy,Godin,R,1957,3,29,L
8447249,Eddie,Kullman,R,1923,12,12,R
8447254,Larry,Kwong,R,1923,6,17,R
8447258,Mike,Labadie,R,1932,8,17,R
8447259,Moe,L'Abbe,R,1947,8,12,L
8447260,Leo,Labine,R,1931,7,22,R
8447267,Max,Labovitch,R,1924,1,18,R
8447268,Brent,Gogol,R,1958,1,15,R
8447290,Glenn,Goldup,R,1953,4,26,L
8447295,Dave,Gorman,R,1955,4,8,R
8447300,John,Gould,R,1949,4,11,L
8447302,Tom,Gorence,R,1957,3,11,R
8447305,Bobby,Gould,R,1957,9,2,R
8447306,Joe,Lamb,R,1906,6,18,R
8447323,Charlie,Langlois,R,1894,8,25,R
8447328,Wildor,Larochelle,R,1906,9,23,R
8447330,Claude,Larose,R,1942,3,2,R
8447331,Norm,Larson,R,1920,10,13,R
8447345,Dirk,Graham,R,1959,7,29,R
8447350,Tony,Granato,R,1964,7,25,R
8447362,Rene,Leclerc,R,1947,11,12,R
8447365,Hilliard,Graves,R,1950,10,18,R
8447383,Mark,Greig,R,1970,1,25,R
8447431,Stanley,Gulutzan,R,1957,3,10,L
8447435,Paul,Guay,R,1963,9,2,R
8447438,Ari,Haanpaa,R,1965,11,28,R
8447463,Taylor,Hall,R,1964,2,20,L
8447472,Joe,Levandoski,R,1921,3,17,R
8447486,Tony,Licari,R,1921,4,9,R
8447491,Clark,Hamilton,R,1955,1,12,L
8447492,Jim,Hamilton,R,1957,1,18,L
8447503,Mark,Hamway,R,1961,8,9,R
8447509,Jacques,Locas,R,1926,2,12,R
8447516,Rod,Lorrain,R,1914,7,26,R
8447521,Fred,Lowrey,R,1902,8,12,R
8447525,Bernie,Lukowich,R,1952,3,18,R
8447526,Pentti,Lund,R,1925,12,6,R
8447541,Ian,Mackintosh,R,1927,6,10,R
8447546,Murdo,MacKay,R,1917,8,8,R
8447563,Jeff,Harding,R,1969,4,6,R
8447571,Tim,Harrer,R,1957,5,10,R
8447575,Howie,Mackie,R,1913,8,30,L
8447577,Billy,MacMillan,R,1943,3,7,L
8447579,John,MacMillan,R,1935,10,25,L
8447591,Chico,Maki,R,1939,8,17,R
8447593,Cliff,Malone,R,1925,9,4,R
8447598,Gus,Mancuso,R,1914,4,11,L
8447600,Ken,Mann,R,1953,9,5,R
8447601,Norm,Mann,R,1914,3,3,R
8447609,Mush,March,R,1908,10,18,R
8447614,Gus,Marker,R,1907,8,1,R
8447615,Jack,Markle,R,1907,5,15,R
8447618,Mark,Marquess,R,1925,3,26,R
8447628,Ron,Martin,R,1909,8,22,R
8447629,Tom,Martin,R,1947,10,16,R
8447631,Don,Martineau,R,1952,4,25,R
8447633,Charlie,Mason,R,1912,2,1,R
8447644,Shep,Mayer,R,1923,9,11,R
8447652,Cliff,McBride,R,1909,1,10,R
8447655,Bert,McCaffrey,R,1893,4,12,R
8447658,Billy,Harris,R,1952,1,29,L
8447671,Eddie,McCalmon,R,1902,5,30,R
8447674,Thomas,McCarthy,R,1893,4,12,R
8447677,Douglas,Harvey,R,1957,10,8,R
8447683,Neil,Hawryliw,R,1955,11,9,L
8447693,Todd,Hawkins,R,1966,8,2,R
8447707,Mark,Heaslip,R,1951,12,26,R
8447714,Anders,Hedberg,R,1951,2,25,L
8447718,Keith,McCreary,R,1940,6,19,L
8447724,John,McCreedy,R,1911,3,23,R
8447733,Archie,Henderson,R,1957,2,17,R
8447739,Bob,McCulley,R,1914,2,8,R
8447754,Yves,Heroux,R,1965,4,27,R
8447762,Jack,McDonald,R,1921,11,24,R
8447763,Bob,McDonald,R,1923,1,4,L
8447767,Al,McDonough,R,1950,6,6,R
8447771,Gord,McFarlane,R,1901,7,18,R
8447772,Irv,McGibbon,R,1914,10,11,R
8447778,Sandy,McGregor,R,1939,3,30,R
8447791,Jack,MacKell,R,1896,4,12,R
8447794,Alex,McKinnon,R,1895,4,17,R
8447803,Jackie,McLeod,R,1930,4,30,R
8447811,Paul,Higgins,R,1962,1,13,R
8447812,Tim,Higgins,R,1958,2,7,R
8447816,George,McNaughton,R,1897,4,4,R
8447817,Billy,McNeill,R,1936,1,26,R
8447825,Bryan,McSheffrey,R,1952,9,25,R
8447831,Howie,Meeker,R,1924,11,4,R
8447835,Dick,Meissner,R,1940,1,6,R
8447843,Dave,Hindmarch,R,1958,10,15,R
8447849,Don,Metz,R,1916,1,10,R
8447853,Larry,Mickey,R,1943,10,21,R
8447865,Jamie,Hislop,R,1954,1,20,R
8447892,Ken,Hodge,R,1944,6,25,R
8447897,Lew,Morrison,R,1948,2,11,R
8447898,Rod,Morrison,R,1925,10,7,R
8447902,Bill,Mosienko,R,1921,11,2,R
8447903,Morris,Mott,R,1946,5,25,L
8447905,Jim,Moxey,R,1953,5,28,L
8447934,Paul,Holmgren,R,1955,12,2,R
8447954,Todd,Hooey,R,1963,6,23,
8447962,Dean,Hopkins,R,1959,6,6,R
8447975,Paul,Houck,R,1963,8,12,R
8447990,Ken,Houston,R,1953,9,15,R
8447998,Eric,Nesterenko,R,1933,10,31,R
8448000,Gordie,Howe,R,1928,3,31,R
8448001,Bob,Nevin,R,1938,3,18,R
8448031,Simon,Nolet,R,1941,11,23,R
8448037,Mike,Nykoluk,R,1934,12,11,R
8448043,Fred,O'Donnell,R,1949,12,6,R
